,epoch,time,train_perplexity,val_loss,val_perplexity
0,1.0,88.1631395816803,619.9242669866236,6.229915655191176,507.7126587626563
1,2.0,89.08294367790222,481.38026929385893,6.085126133415643,439.2752164623362
2,3.0,89.18989181518555,406.85351708767615,6.009319738453142,407.20621930138697
3,4.0,89.28567719459534,359.9245281020121,5.955433015748272,385.8439510170277
4,5.0,89.32296180725098,330.0160588353307,5.924805501001713,374.20564565850543
5,6.0,89.27551484107971,309.4753995306894,5.9027490465659795,366.04235346862816
6,7.0,89.31339383125305,296.9182958000155,5.886694980731473,360.21280461344804
7,8.0,89.22040057182312,286.7262198006827,5.875366048237157,356.15500672521836
8,9.0,89.25121259689331,276.9664340833247,5.864536853600049,352.3189430647446
9,10.0,89.26829195022583,268.17420203055593,5.862364805276625,351.5545197778425
10,11.0,89.30382490158081,259.87757561870495,5.864913678857598,352.4517307585117
11,12.0,89.24996972084045,219.44375071220972,5.775951672100958,322.45115651561616
12,13.0,89.26609992980957,223.19597583670452,5.7745299364325255,321.99304194115274
13,14.0,89.29279947280884,224.87645912165203,5.774751470470679,322.06438226185406
14,15.0,89.29979944229126,227.48869914045525,5.749046216799519,313.89113337673916
15,16.0,89.27871966362,231.3721564616294,5.745599327437834,312.8110479053148
16,17.0,89.26796174049377,233.26153606349604,5.74490018404062,312.5924245600359
17,18.0,89.23466277122498,234.34212477841072,5.744898406852261,312.5918690249115
18,19.0,89.25960659980774,232.15774658487874,5.742101442782585,311.71878236396617
19,20.0,89.24236297607422,234.0463445320457,5.741100514028955,311.4069301686022
